10015.0	10228.0
9627.0	9834.0
9856.0	9257.0
9537.0	9618.0
9528.0	9091.0
10326.0	10482.0
10465.0	10118.0
9519.0	10049.0
10267.0	10275.0
9596.0	8966.0
9403.0	9035.0
10644.0	10782.0
9861.0	10636.0
9655.0	9577.0
9762.0	10162.0
9172.0	9532.0
10131.0	10829.0
10222.0	10318.0
10308.0	11005.0
9501.0	9321.0
9399.0	8981.0
8466.0	8627.0
10030.0	10226.0
10014.0	10212.0
10012.0	9381.0
9506.0	9497.0
9107.0	9877.0
9503.0	9572.0
9647.0	9644.0
8886.0	9398.0
8505.0	8724.0
8839.0	9212.0
10264.0	10462.0
9514.0	9475.0
9666.0	9509.0
9519.0	9834.0
8900.0	9195.0
9966.0	9705.0
10062.0	9658.0
9665.0	9609.0
9592.0	9621.0
9758.0	9441.0
-------------
11096.0	11682.0
11096.0	11682.0
11905.0	13336.0
11905.0	13336.0
11905.0	13336.0
11905.0	13336.0
11924.0	13451.0
11924.0	13451.0
11924.0	13451.0
11924.0	13451.0
11924.0	13451.0
9945.0	10222.0
10876.0	10492.0
10876.0	10492.0
10876.0	10492.0
10876.0	10492.0
12739.0	13303.0
12739.0	13303.0
12739.0	13303.0
12739.0	13303.0
12739.0	13303.0
12571.0	13293.0
12571.0	13293.0
10890.0	11401.0
10890.0	11401.0
10890.0	11401.0
10890.0	11401.0
11982.0	12957.0
11982.0	12957.0
11982.0	12957.0
11982.0	12957.0
11982.0	12957.0
11928.0	12959.0
11928.0	12959.0
10177.0	10111.0
12974.0	13002.0
12974.0	13002.0
12974.0	13002.0
12974.0	13002.0
12974.0	13002.0
10353.0	10796.0
10353.0	10796.0
10353.0	10796.0
12439.0	13209.0
12439.0	13209.0
12439.0	13209.0
12439.0	13209.0
12439.0	13209.0
11383.0	11911.0
11383.0	11911.0
11383.0	11911.0
12711.0	13230.0
12711.0	13230.0
12711.0	13230.0
12711.0	13230.0
12711.0	13230.0
11042.0	10846.0
11042.0	10846.0
10450.0	10202.0
10450.0	10202.0
12879.0	12894.0
12879.0	12894.0
12879.0	12894.0
12879.0	12894.0
12879.0	12894.0
10437.0	9932.0
10437.0	9932.0
10437.0	9932.0
10375.0	9913.0
10531.0	9789.0
10767.0	10041.0
10767.0	10041.0
12624.0	12743.0
12624.0	12743.0
12624.0	12743.0
12624.0	12743.0
12624.0	12743.0
10666.0	9910.0
13261.0	13051.0
13261.0	13051.0
13261.0	13051.0
13261.0	13051.0
13261.0	13051.0
12926.0	13113.0
12926.0	13113.0
12926.0	13113.0
12926.0	13113.0
10697.0	10520.0
10697.0	10520.0
12839.0	12816.0
12839.0	12816.0
12839.0	12816.0
12839.0	12816.0
12839.0	12816.0
10145.0	10144.0
10145.0	10144.0
9958.0	9691.0
12970.0	12116.0
12970.0	12116.0
12970.0	12116.0
12970.0	12116.0
12970.0	12116.0
11239.0	10391.0
11239.0	10391.0
10940.0	10300.0
10940.0	10300.0
10518.0	9712.0
10518.0	9712.0
10699.0	10548.0
13674.0	12998.0
13674.0	12998.0
13674.0	12998.0
13674.0	12998.0
13674.0	12998.0
13525.0	13047.0
13525.0	13047.0
13525.0	13047.0
13525.0	13047.0
10794.0	10387.0
10794.0	10387.0
10794.0	10387.0
10793.0	10452.0
10793.0	10452.0
12987.0	12338.0
12987.0	12338.0
12987.0	12338.0
12987.0	12338.0
12987.0	12338.0
12767.0	12935.0
12767.0	12935.0
12767.0	12935.0
12767.0	12935.0
12767.0	12935.0
10269.0	10028.0
12667.0	12622.0
12667.0	12622.0
12667.0	12622.0
12667.0	12622.0
12667.0	12622.0
11462.0	11362.0
11462.0	11362.0
11462.0	11362.0
11462.0	11362.0
12987.0	12667.0
12987.0	12667.0
12987.0	12667.0
12987.0	12667.0
12987.0	12667.0
10952.0	10554.0
10952.0	10554.0
10952.0	10554.0
10952.0	10554.0
13087.0	12040.0
13087.0	12040.0
13087.0	12040.0
13087.0	12040.0
13087.0	12040.0
10276.0	9939.0
10276.0	9939.0
10276.0	9939.0
13495.0	12951.0
13495.0	12951.0
13495.0	12951.0
13495.0	12951.0
13569.0	12969.0
13569.0	12969.0
13569.0	12969.0
13569.0	12969.0
13569.0	12969.0
11382.0	11251.0
11382.0	11251.0
11382.0	11251.0
11382.0	11251.0
10270.0	10105.0
13179.0	12449.0
13179.0	12449.0
13179.0	12449.0
13179.0	12449.0
13179.0	12449.0
10429.0	9926.0
13323.0	11706.0
13323.0	11706.0
13323.0	11706.0
13323.0	11706.0
13323.0	11706.0
10240.0	9701.0
13161.0	12146.0
13161.0	12146.0
13161.0	12146.0
13161.0	12146.0
13161.0	12146.0
10381.0	9762.0
10381.0	9762.0
10381.0	9762.0
9976.0	9692.0
10032.0	9557.0
13393.0	12376.0
13393.0	12376.0
13393.0	12376.0
13393.0	12376.0
13393.0	12376.0
